OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName,_congener_key,_variant_used,_source_query
AZDEQ_WPD,AZDEQ_WPD,AZDEQ_WPD-AB61607.CHEM,2024-09-23,12:37:00,MST,AZDEQ_WPD-55-214048_68580,STORET-1098781380,,,,Perfluorobutanesulfonic acid,Total,4.6,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPA 1633,AZDEQ_WPD,EPA 1633,,,,PACE ANALYTICAL CENTER FOR TESTING AND INNOVATION,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_WPD/activities/AZDEQ_WPD-AB61607.CHEM/results/1098781380/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S008-996.2409101005.000S,2024-09-10,10:05:00,CST,MNPCA-S008-996,STORET-1061638473,,,,Perfluorobutanesulfonic acid,Total,1.14,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-10-29,0001-01-01 19:41:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
SANDIAWQ_WQX,Pueblo of Sandia Water Quality Program (New Mexico),SANDIAWQ_WQX-RG002:20240809000000:SR,2024-08-09,00:00:00,MST,SANDIAWQ_WQX-RG002,STORET-1088757770,,,,Perfluorobutanesulfonic acid,Total,ND,ug/L,,Final,,Actual,,,,,,,,,,RG002,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.1,USEPA,Determination of Selected Per- and Polyfluorinated Alkyl Substances in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS),,,,,2024-08-19,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/SANDIAWQ_WQX/activities/SANDIAWQ_WQX-RG002%3A20240809000000%3ASR/results/1088757770/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA_AGW,Minnesota Pollution Control Agency - Ambient Groundwater,MNPCA_AGW-561099.2406131210.000S,2024-06-13,12:10:00,CST,MNPCA_AGW-561099,STORET-1059827201,,,,Perfluorobutanesulfonic acid,Total,2.93,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA_AGW,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-07-15,0001-01-01 13:27:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA_AGW,Minnesota Pollution Control Agency - Ambient Groundwater,MNPCA_AGW-778336.2406061207.000S,2024-06-06,12:07:00,CST,MNPCA_AGW-778336,STORET-1059811024,,,,Perfluorobutanesulfonic acid,Total,10.3,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA_AGW,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-07-04,0001-01-01 08:03:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S014-093.2409091359.000SR,2024-09-09,13:59:00,CST,MNPCA-S014-093,STORET-1061579051,,,,Perfluorobutanesulfonic acid,Total,1.03,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-10-17,0001-01-01 18:16:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
AZDEQ_WPD,AZDEQ_WPD,AZDEQ_WPD-AB62273.CHEM,2024-09-24,03:27:00,MST,AZDEQ_WPD-55-575183_59005,STORET-1057230464,,,,Perfluorobutanesulfonic acid,Total,2.24,ng/L,,Final,,Actual,,,,,,,,,,,,242.8,ft,,,,,,,,,,,,,,,,,,,,,,,,,EPA 1633,AZDEQ_WPD,EPA 1633,,,,PACE ANALYTICAL CENTER FOR TESTING AND INNOVATION,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_WPD/activities/AZDEQ_WPD-AB62273.CHEM/results/1057230464/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-PD00048.2409041200.000S,2024-09-04,12:00:00,CST,MNPCA-PD00048,STORET-1061574890,,,,Perfluorobutanesulfonic acid,Total,0.736,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-10-12,0001-01-01 02:23:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
AZDEQ_WPD,AZDEQ_WPD,AZDEQ_WPD-AB63209.CHEM,2024-09-13,08:30:00,MST,AZDEQ_WPD-55-909451_79626,STORET-1059743854,,,,Perfluorobutanesulfonic acid,Total,19.5,ng/L,,Final,,Actual,,,,,,,,,,,,97.0,ft,,,,,,,,,,,,,,,,,,,,,,,,,EPA 1633,AZDEQ_WPD,EPA 1633,,,,PACE ANALYTICAL CENTER FOR TESTING AND INNOVATION,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_WPD/activities/AZDEQ_WPD-AB63209.CHEM/results/1059743854/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA_AGW,Minnesota Pollution Control Agency - Ambient Groundwater,MNPCA_AGW-189508.2408191405.000S,2024-08-19,14:05:00,CST,MNPCA_AGW-189508,STORET-1059811887,,,,Perfluorobutanesulfonic acid,Total,27.5,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA_AGW,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-09-14,0001-01-01 04:14:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MESKWAKI_DNR,Meskwaki Department of Natural Resources (Tribal),MESKWAKI_DNR-Site 1:20240417:1128:SR:WB:,2024-04-17,11:28:00,CDT,MESKWAKI_DNR-Site 1,STORET-1046549662,,Not Detected,,Perfluorobutanesulfonic acid,"Filtered, lab",0,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,USEPA,PFAS in Drinking Water by Isotope Dilution Anion Exchange SPE and LC/MS/MS,,,,,2024-04-15,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MESKWAKI_DNR/activities/MESKWAKI_DNR-Site%201%3A20240417%3A1128%3ASR%3AWB%3A/results/1046549662/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MESKWAKI_DNR,Meskwaki Department of Natural Resources (Tribal),MESKWAKI_DNR-Site 1:20240819:1047:SR:WB:,2024-08-19,10:47:00,CDT,MESKWAKI_DNR-Site 1,STORET-1046550994,,Not Detected,,Perfluorobutanesulfonic acid,"Filtered, lab",<2.0,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533,USEPA,PFAS in Drinking Water by Isotope Dilution Anion Exchange SPE and LC/MS/MS,,,,,2023-05-13,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MESKWAKI_DNR/activities/MESKWAKI_DNR-Site%201%3A20240819%3A1047%3ASR%3AWB%3A/results/1046550994/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
AZDEQ_WPD,AZDEQ_WPD,AZDEQ_WPD-AB61644.CHEM,2024-09-13,01:13:00,MST,AZDEQ_WPD-55-926910_82517,STORET-1100064483,,Not Detected,,Perfluorobutanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPA 1633,AZDEQ_WPD,EPA 1633,,,,PACE ANALYTICAL CENTER FOR TESTING AND INNOVATION,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_WPD/activities/AZDEQ_WPD-AB61644.CHEM/results/1100064483/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA_AGW,Minnesota Pollution Control Agency - Ambient Groundwater,MNPCA_AGW-560381.2406200937.000SR,2024-06-20,09:37:00,CST,MNPCA_AGW-560381,STORET-1059812539,,,,Perfluorobutanesulfonic acid,Total,3.28,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA_AGW,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-07-28,0001-01-01 15:26:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S000-864.2409050836.000S,2024-09-05,08:36:00,CST,MNPCA-S000-864,STORET-1061578466,,Below Method Detection Limit,,Perfluorobutanesulfonic acid,Total,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-10-12,0001-01-01 06:00:00,CST,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MNPCA/activities/MNPCA-S000-864.2409050836.000S/results/1061578466/resdetectqntlmts,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA_AGW,Minnesota Pollution Control Agency - Ambient Groundwater,MNPCA_AGW-806886.2406131345.000S,2024-06-13,13:45:00,CST,MNPCA_AGW-806886,STORET-1059827354,,,,Perfluorobutanesulfonic acid,Total,6.31,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA_AGW,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-07-15,0001-01-01 13:42:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA_AGW,Minnesota Pollution Control Agency - Ambient Groundwater,MNPCA_AGW-588391.2406121235.000S,2024-06-12,12:35:00,CST,MNPCA_AGW-588391,STORET-1059826072,,,,Perfluorobutanesulfonic acid,Total,0.192,ng/L,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA_AGW,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-07-13,0001-01-01 18:27:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA_AGW,Minnesota Pollution Control Agency - Ambient Groundwater,MNPCA_AGW-810346.2407301640.000S,2024-07-30,16:40:00,CST,MNPCA_AGW-810346,STORET-1059807487,,Below Method Detection Limit,,Perfluorobutanesulfonic acid,Total,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA_AGW,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-08-05,0001-01-01 18:19:00,CST,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MNPCA_AGW/activities/MNPCA_AGW-810346.2407301640.000S/results/1059807487/resdetectqntlmts,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-336.2408121017.000S,2024-08-12,10:17:00,CST,MNPCA-S007-336,STORET-1061548026,,,,Perfluorobutanesulfonic acid,Total,0.424,ng/L,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-08-23,0001-01-01 17:06:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
ORACWA_WQX,Oregon Association of Clean Water Agencies,ORACWA_WQX-Lab ID 320-110472-2-E,2024-03-12,,,ORACWA_WQX-Troutdale,STORET-1060486720,,,,Perfluorobutanesulfonic acid,,2.6,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/ORACWA_WQX/activities/ORACWA_WQX-Lab%20ID%20320-110472-2-E/results/1060486720/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA_AGW,Minnesota Pollution Control Agency - Ambient Groundwater,MNPCA_AGW-804952.2408120955.000S,2024-08-12,09:55:00,CST,MNPCA_AGW-804952,STORET-1059821718,,,,Perfluorobutanesulfonic acid,Total,0.355,ng/L,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA_AGW,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-08-27,0001-01-01 12:19:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S016-659.2409301022.000S,2024-09-30,10:22:00,CST,MNPCA-S016-659,STORET-1061639556,,,,Perfluorobutanesulfonic acid,Total,1.67,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-10-30,0001-01-01 12:04:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-QC.2406171152.LD,2024-06-17,11:52:00,CST,MNPCA-16-0027-00-201,STORET-1061488902,,Below Method Detection Limit,,Perfluorobutanesulfonic acid,Total,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-06-18,0001-01-01 10:26:00,CST,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MNPCA/activities/MNPCA-QC.2406171152.LD/results/1061488902/resdetectqntlmts,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S009-001.2407221145.000S,2024-07-22,11:45:00,CST,MNPCA-S009-001,STORET-1061545285,,,,Perfluorobutanesulfonic acid,Total,0.687,ng/L,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-08-10,0001-01-01 18:53:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA_AGW,Minnesota Pollution Control Agency - Ambient Groundwater,MNPCA_AGW-QC.2407220923.LD,2024-07-22,09:23:00,CST,MNPCA_AGW-810305,STORET-1059824161,,,,Perfluorobutanesulfonic acid,Total,2.51,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA_AGW,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-08-06,0001-01-01 05:57:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S008-062.2409101124.000S,2024-09-10,11:24:00,CST,MNPCA-S008-062,STORET-1061637019,,,,Perfluorobutanesulfonic acid,Total,2.41,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-10-29,0001-01-01 19:55:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
AZDEQ_WPD,AZDEQ_WPD,AZDEQ_WPD-AB62961.CHEM,2024-09-19,10:50:00,MST,AZDEQ_WPD-55-563593_56667,STORET-1058903768,,Not Detected,,Perfluorobutanesulfonic acid,Total,,,,Final,,Estimated,,,,,,,,,,| QA FLAGS: D1.,,180.0,ft,,,,,,,,,,,,,,,,,,,,,,,,,EPA 1633,AZDEQ_WPD,EPA 1633,,,,PACE ANALYTICAL CENTER FOR TESTING AND INNOVATION,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_WPD/activities/AZDEQ_WPD-AB62961.CHEM/results/1058903768/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S007-326.2405221718.000SR,2024-05-22,17:18:00,CST,MNPCA-S007-326,STORET-1061492049,,,,Perfluorobutanesulfonic acid,Total,0.259,ng/L,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-06-18,0001-01-01 11:24:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-16-0147-00-202.2405231032.005S,2024-05-23,10:32:00,CST,MNPCA-16-0147-00-202,STORET-1061488790,,,,Perfluorobutanesulfonic acid,Total,0.181,ng/L,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-06-18,0001-01-01 09:13:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
AZDEQ_WPD,AZDEQ_WPD,AZDEQ_WPD-AB63033.CHEM,2024-09-20,10:50:00,MST,AZDEQ_WPD-55-927045_82604,STORET-1059014953,,,,Perfluorobutanesulfonic acid,Total,2.88,ng/L,,Final,,Actual,,,,,,,,,,,,120.0,ft,,,,,,,,,,,,,,,,,,,,,,,,,EPA 1633,AZDEQ_WPD,EPA 1633,,,,PACE ANALYTICAL CENTER FOR TESTING AND INNOVATION,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_WPD/activities/AZDEQ_WPD-AB63033.CHEM/results/1059014953/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S004-308.2407081409.000S,2024-07-08,14:09:00,CST,MNPCA-S004-308,STORET-1061521862,,,,Perfluorobutanesulfonic acid,Total,0.56,ng/L,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-08-07,0001-01-01 21:25:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA_AGW,Minnesota Pollution Control Agency - Ambient Groundwater,MNPCA_AGW-785070.2406171045.000SR,2024-06-17,10:45:00,CST,MNPCA_AGW-785070,STORET-1059812928,,Below Method Detection Limit,,Perfluorobutanesulfonic acid,Total,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA_AGW,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-07-16,0001-01-01 20:15:00,CST,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MNPCA_AGW/activities/MNPCA_AGW-785070.2406171045.000SR/results/1059812928/resdetectqntlmts,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
AZDEQ_WPD,AZDEQ_WPD,AZDEQ_WPD-AB61667.CHEM,2024-09-16,12:02:00,MST,AZDEQ_WPD-55-914796_78301,STORET-1051117520,,,,Perfluorobutanesulfonic acid,Total,18.8,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPA 1633,AZDEQ_WPD,EPA 1633,,,,PACE ANALYTICAL CENTER FOR TESTING AND INNOVATION,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_WPD/activities/AZDEQ_WPD-AB61667.CHEM/results/1051117520/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-S000-155.2409100828.000SR,2024-09-10,08:28:00,CST,MNPCA-S000-155,STORET-1061563306,,Below Method Detection Limit,,Perfluorobutanesulfonic acid,Total,,,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-10-23,0001-01-01 01:37:00,CST,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MNPCA/activities/MNPCA-S000-155.2409100828.000SR/results/1061563306/resdetectqntlmts,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
AZDEQ_WPD,AZDEQ_WPD,AZDEQ_WPD-AB61608.CHEM,2024-09-23,12:58:00,MST,AZDEQ_WPD-55-214047_68579,STORET-1098781418,,Not Detected,,Perfluorobutanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPA 1633,AZDEQ_WPD,EPA 1633,,,,PACE ANALYTICAL CENTER FOR TESTING AND INNOVATION,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_WPD/activities/AZDEQ_WPD-AB61608.CHEM/results/1098781418/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
AZDEQ_WPD,AZDEQ_WPD,AZDEQ_WPD-AB63340.CHEM,2024-09-20,12:48:00,MST,AZDEQ_WPD-55-236391_82613,STORET-1060039918,,Not Detected,,Perfluorobutanesulfonic acid,Total,,,,Final,,Estimated,,,,,,,,,,,,130.0,ft,,,,,,,,,,,,,,,,,,,,,,,,,EPA 1633,AZDEQ_WPD,EPA 1633,,,,PACE ANALYTICAL CENTER FOR TESTING AND INNOVATION,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_WPD/activities/AZDEQ_WPD-AB63340.CHEM/results/1060039918/resdetectqntlmts,,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-31-0532-02-208.2405290833.005S,2024-05-29,08:33:00,CST,MNPCA-31-0532-02-208,STORET-1061493599,,,,Perfluorobutanesulfonic acid,Total,0.283,ng/L,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-06-19,0001-01-01 20:43:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
MNPCA,Minnesota Pollution Control Agency - Ambient Surface Water,MNPCA-PD00049.2409041202.000S,2024-09-04,12:02:00,CST,MNPCA-PD00049,STORET-1061574978,,,,Perfluorobutanesulfonic acid,Total,6,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH 1633 MOD,MNPCA,"Analysis of PFAS in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS by EPA 1633 modified",,,,MN00006,2024-10-12,0001-01-01 02:50:00,CST,,,,,,,N,,,,,STORET,PFBS,Perfluorobutanesulfonic acid,national
