System Name,County,System PWS ID,SYS_SAMPLE_CODE,SYS_LOC_CODE,LOC_TYPE,Sample Date,LAB_SDG,GenX_ng_L,PFOA_ng_L,PFOS_ng_L,year,Source Water Type,Population,PFBS_ng_L,PFNA_ng_L,PFHxS_ng_L
PERDUE FOODS LLC,BERTIE,NC0408417,,,,7/9/2024,,ND,ND,ND,2024,GW,2000.0,ND,ND,ND
HARKERS ISLAND SANITARY DIST,CARTERET,NC0416025,,,,2/29/2024,,ND,ND,ND,2024,GW,2358.0,ND,ND,ND
HARKERS ISLAND SANITARY DIST,CARTERET,NC0416025,,,,2/29/2024,,ND,ND,ND,2024,GW,2358.0,ND,ND,ND
NORTH RIVER/MILL CREEK WATER SERV,CARTERET,NC0416197,,,,4/2/2024,,ND,ND,ND,2024,GW,2950.0,ND,ND,ND
NORTH RIVER/MILL CREEK WATER SERV,CARTERET,NC0416197,,,,4/2/2024,,ND,ND,ND,2024,GW,2950.0,ND,ND,ND
MERRIMON WATER SYSTEM,CARTERET,NC0416198,,,,2/29/2024,,ND,ND,ND,2024,GW,71.0,ND,ND,ND
DOT-CEDAR ISLAND FERRY TERM,CARTERET,NC0416402,,,,3/5/2024,,ND,ND,ND,2024,GW,200.0,ND,ND,ND
DOT-CEDAR ISLAND FERRY TERM,CARTERET,NC0416402,,,,3/5/2024,,ND,ND,ND,2024,GW,200.0,ND,ND,ND
SMYRNA ELEM SCHOOL,CARTERET,NC0416406,,,,4/2/2024,,ND,ND,ND,2024,GW,375.0,ND,ND,ND
ATLANTIC ELEMENTARY,CARTERET,NC0416410,,,,2/29/2024,,ND,ND,ND,2024,GW,115.0,ND,ND,ND
NATIONAL SPINNING COMPANY WHITEV,COLUMBU,NC0424460,,,,3/6/2024,,ND,ND,ND,2024,GW,0.0,ND,ND,ND
INTERNATIONAL PAPER- NEW BERN MIL,CRAVEN,NC0425518,,,,6/28/2024,,ND,ND,ND,2024,GW,375.0,ND,ND,ND
INTERNATIONAL PAPER ADMINISTATIVE,CRAVEN,NC0425625,,,,6/28/2024,,ND,ND,ND,2024,GW,30.0,ND,ND,ND
KNOTT`S ISLAND ELEM SCHOOL,CURRITUC,NC0427409,,,,7/9/2024,,ND,ND,ND,2024,GW,125.0,ND,ND,ND
KNOTT`S ISLAND ELEM SCHOOL,CURRITUC,NC0427409,,,,7/9/2024,,ND,ND,ND,2024,GW,125.0,ND,ND,ND
DOT-NC STATE SHIPYARD,DARE,NC0428414,,,,7/9/2024,,ND,ND,ND,2024,GW,60.0,ND,ND,ND
WANCHESE MARINE INDUSTRIAL PARK,DARE,NC0428462,,,,7/9/2024,,ND,ND,ND,2024,GW,280.0,ND,ND,ND
LEAR CORPORATION,DUPLIN,NC0431476,,,,3/6/2024,,ND,ND,ND,2024,GW,510.0,ND,ND,ND
HOUSE OF RAEFORD--WALLACE,DUPLIN,NC0431477,,,,3/6/2024,,ND,ND,ND,2024,GW,625.0,ND,ND,ND
HOUSE OF RAEFORD,DUPLIN,NC0431485,,,,3/6/2024,,ND,ND,ND,2024,GW,600.0,ND,ND,ND
MIDDLESEX WATER SYSTEM,NASH,NC0464050,,,,4/1/2024,,ND,ND,1.65,2024,GW,1350.0,0.991,ND,0.795
MIDDLESEX WATER SYSTEM,NASH,NC0464050,,,,4/1/2024,,ND,ND,1.54,2024,GW,1350.0,1.07,ND,0.735
W & W-AFCO STEEL_0464433,NASH,NC0464433,,,,4/1/2024,,ND,ND,ND,2024,GW,48.0,ND,ND,ND
OAK LEVEL MAINTENANCE OFFICE,NASH,NC0464493,,,,4/17/2024,,ND,ND,ND,2024,GW,36.0,ND,ND,ND
CORNING INC,NEW HAN,NC0465532,,,,5/1/2024,,13,9.67,11.5,2024,GW,1060.0,10,0.924,5.15
CORNING INC,NEW HAN,NC0465532,,,,5/1/2024,,13.9,9.83,11.4,2024,GW,1060.0,10,0.935,5.21
WEST PENDER MIDDLE SCHOOL,PENDER,NC0471444,,,,3/6/2024,,ND,7.65,14.2,2024,GW,242.0,1.39,2.44,2.54
WEST PENDER MIDDLE SCHOOL,PENDER,NC0471444,,,,3/6/2024,,ND,8.3,13.5,2024,GW,242.0,1.44,2.47,2.78
S T  WOOTEN CORPORATION,WILSON,NC0498401,,,,4/1/2024,,ND,ND,ND,2024,GW,65.0,ND,ND,ND
BRIGHT FARMS,HENDERS,NC1045046,,,,4/24/2024,,ND,ND,1.19,2024,GW,50.0,ND,ND,ND
THE DIVIDE WATER SYSTEM,JACKSON,NC1050037,,,,4/23/2024,,ND,ND,ND,2024,GW,81.0,ND,ND,ND
SILVER RUN RESERVE,JACKSON,NC1050084,,,,4/23/2024,,ND,ND,ND,2024,GW,38.0,ND,ND,ND
BONNIE PLANTS - NEBO STATION,MCDOWEL,NC1056011,,,,6/18/2024,,ND,ND,ND,2024,GW,50.0,ND,ND,ND
NEW NORTH COVE ELEM SCHOOL,MCDOWEL,NC1056012,,,,3/12/2024,,ND,ND,1.38,2024,GW,450.0,0.657,ND,ND
WOODSON BRANCH NATURE SCHOOL,MADISON,NC1058027,,,,6/19/2024,,ND,ND,ND,2024,GW,125.0,ND,ND,ND
CHRISTIAN TOURS,CATAWBA,NC2018013,,,,5/14/2024,,ND,1.21,4.43,2024,GW,75.0,ND,ND,ND
UCS SPIRIT,GASTON,NC2036015,,,,5/2/2024,,ND,ND,ND,2024,GW,45.0,ND,ND,ND
STATESVILLE BRICK COMPANY,IREDELL,NC2049028,,,,4/23/2024,,ND,ND,ND,2024,GW,70.0,2.26,ND,ND
CODDLE CREEK ELEMENTARY SCHOOL,IREDELL,NC2049029,,,,4/11/2024,,ND,0.861,1.9,2024,GW,700.0,ND,ND,ND
UNIVERSAL FOREST PRODUCTS,ROWAN,NC2080006,,,,5/16/2024,,ND,ND,ND,2024,GW,160.0,ND,ND,ND
TIMBERRIDGE CAMP,ROWAN,NC2080029,,,,5/16/2024,,ND,9.64,1.78,2024,GW,50.0,3.59,ND,0.771
MILLBRIDGE ELEM SCHOOL,ROWAN,NC2080031,,,,4/25/2024,,ND,ND,ND,2024,GW,762.0,ND,ND,ND
LKQ SALISBURY INC,ROWAN,NC2080069,,,,5/16/2024,,ND,ND,ND,2024,GW,25.0,ND,ND,ND
CLOVER GARDEN HIGH SCHOOL,ALAMANCE,NC3001028,,,,4/16/2024,,ND,ND,ND,2024,GW,300.0,ND,ND,ND
OAK RIDGE COMMONS,GUILFORD,NC3041019,,,,4/30/2024,,ND,2.95,77.2,2024,GW,300.0,14.1,ND,72.8
OAK RIDGE COMMONS,GUILFORD,NC3041019,,,,10/8/2024,,ND,2.27,43.4,2024,GW,300.0,8.16,ND,57.1
HILLSDALE VILLAGE,GUILFORD,NC3041073,,,,4/30/2024,,ND,ND,ND,2024,GW,33.0,ND,ND,ND
NORTHERN ELEM SCHOOL,GUILFORD,NC3041074,,,,3/12/2024,,ND,ND,ND,2024,GW,702.0,ND,ND,ND
VILLAGE WOODS DEVELOPMENT,GUILFORD,NC3041075,,,,5/28/2024,,ND,ND,ND,2024,GW,38.0,ND,ND,ND
NORTHERN MIDDLE-HIGH SCHOOL,GUILFORD,NC3041078,,,,3/12/2024,,ND,ND,ND,2024,GW,2427.0,ND,ND,ND
SIXTY-EIGHT PLACE AT OAK RIDGE,GUILFORD,NC3041079,,,,5/28/2024,,ND,ND,ND,2024,GW,75.0,0.847,ND,2.61
BANK OF OAK RIDGE OPERATIONS CENT,GUILFORD,NC3041084,,,,5/28/2024,,ND,0.991,ND,2024,GW,25.0,ND,ND,1.05
GUNTER`S CROSSING,GUILFORD,NC3041088,,,,7/9/2024,,ND,ND,ND,2024,GW,40.0,4.88,ND,ND
GEORGE C SIMKINS JR ELEM SCHOOL,GUILFORD,NC3041100,,,,3/12/2024,,ND,ND,ND,2024,GW,673.0,ND,ND,ND
SMITH CAROLINA CORPORATION,ROCKINGH,NC3079037,,,,5/20/2024,,ND,ND,ND,2024,GW,39.0,ND,ND,ND
THE VILLAGE,ROCKINGH,NC3079038,,,,5/20/2024,,ND,0.965,1.01,2024,GW,250.0,1.16,ND,ND
STOKES COUNTY-MEADOWS WATER SYS,STOKES,NC3085007,,,,4/30/2024,,ND,2.18,0.972,2024,GW,288.0,0.643,ND,ND
RHA HEALTH SERVICES,WATAUGA,NC3095003,,,,5/21/2024,,ND,1.41,1.07,2024,GW,70.0,ND,ND,0.767
SAMARITANS PURSE CONFERENCE CENT,WATAUGA,NC3095018,,,,5/21/2024,,ND,ND,ND,2024,GW,220.0,ND,ND,ND
SAMARITANS PURSE CONFERENCE CENT,WATAUGA,NC3095018,,,,5/21/2024,,ND,ND,ND,2024,GW,220.0,ND,ND,ND
APPALCART TRANSIT FACILITY,WATAUGA,NC3095022,,,,6/20/2024,,ND,4.52,3.21,2024,GW,80.0,5.68,ND,1.41
APPALCART TRANSIT FACILITY,WATAUGA,NC3095022,,,,6/20/2024,,ND,4.49,2.72,2024,GW,80.0,6.35,ND,1.38
GLOBAL MONTESSORI ACADEMY,DURHAM,NC4032021,,,,2/29/2024,,ND,4.86,23.9,2024,GW,35.0,16.1,0.828,2.12
FREEDOM INDUSTRIES,NASH,NC4064030,,,,4/17/2024,,ND,ND,ND,2024,GW,50.0,ND,ND,ND
LAKESIDEMARKETPLACE FOOD LION SH,WARREN,NC4093001,,,,5/1/2024,,ND,0.944,ND,2024,GW,45.0,0.641,ND,ND
LAKESIDEMARKETPLACE FOOD LION SH,WARREN,NC4093001,,,,5/1/2024,,ND,0.931,ND,2024,GW,45.0,0.626,ND,ND
TODD ROAD SCHOOL,WAKE,NC4392426,,,,3/7/2024,,ND,ND,ND,2024,GW,101.0,ND,ND,ND
SANDERSON FARMS,ROBESON,NC5078005,,,,3/18/2024,,0.191,ND,ND,2024,GW,1300.0,ND,ND,ND
MARTIN CO WATER & SEWER DIST 2,MARTIN,NC6059009,,,,6/28/2024,,ND,ND,ND,2024,SWP,2746.0,ND,ND,ND
MARTIN CO. REGIONAL WASA AUTHORIT,MARTIN,NC6059018,,,,6/28/2024,,ND,ND,ND,2024,GW,0.0,ND,ND,ND
MARTIN CO. REGIONAL WASA AUTHORIT,MARTIN,NC6059018,,,,6/28/2024,,ND,ND,ND,2024,GW,0.0,ND,ND,ND
DOGWOOD FAMILY CAMPGROUND,CARTERET,NC7016045,,,,2/29/2024,,ND,ND,ND,2024,GW,132.0,ND,ND,ND
SPECIALTY ENGRAVING,NEW HAN,NC7065037,,,,3/6/2024,,ND,ND,ND,2024,GW,33.0,ND,ND,ND
