OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName,_congener_key,_variant_used,_source_query
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-14-DELA-1.3_20210817T1000:CEC-00160,2021-08-17,10:00:00,EDT,21NYDECA_WQX-6902,STORET-1060246717,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-08-19,0001-01-01 22:24:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-14-DELA-1.3_20210817T1000%3ACEC-00160/results/1060246717/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-03-NRUP-3.1_20210816T1130:CEC-00140,2021-08-16,11:30:00,EDT,21NYDECA_WQX-634,STORET-1060246297,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-08-18,0001-01-01 18:58:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-03-NRUP-3.1_20210816T1130%3ACEC-00140/results/1060246297/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-06-DILA-5.4_20210817T1300:CEC-00164,2021-08-17,13:00:00,EDT,21NYDECA_WQX-1143,STORET-1060246801,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-08-20,0001-01-01 23:30:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-06-DILA-5.4_20210817T1300%3ACEC-00164/results/1060246801/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-06-DILA-5.4_20210414T1145:CEC-00121,2021-04-14,11:45:00,EDT,21NYDECA_WQX-1143,STORET-1060245898,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-04-21,0001-01-01 00:36:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-06-DILA-5.4_20210414T1145%3ACEC-00121/results/1060245898/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-13-ROND-9.2_20210412T1330:CEC-00098,2021-04-12,13:30:00,EDT,21NYDECA_WQX-4259,STORET-1060245415,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-04-15,0001-01-01 16:07:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-13-ROND-9.2_20210412T1330%3ACEC-00098/results/1060245415/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-KENE-0.3_20210421T1030:CEC-00182,2021-04-21,10:30:00,EDT,21NYDECA_WQX-8521,STORET-1060247178,,,,Perfluorodecanoic acid,Total,8.9,ng/L,CON,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-05-04,0001-01-01 22:23:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-KENE-0.3_20210421T1030%3ACEC-00182/results/1060247178/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-03-LONT_T63-1.3_20210420T1130:CEC-00174,2021-04-20,11:30:00,EDT,21NYDECA_WQX-602,STORET-1060247011,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-04-29,0001-01-01 20:23:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-03-LONT_T63-1.3_20210420T1130%3ACEC-00174/results/1060247011/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-03-LONT_T63-1.0_20210825T1115:CEC-00193,2021-08-25,11:15:00,EDT,21NYDECA_WQX-601,STORET-1060247410,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-08-27,0001-01-01 18:06:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-03-LONT_T63-1.0_20210825T1115%3ACEC-00193/results/1060247410/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
MDEQ_WQ_WQX,Montana DEQ WQPB,MDEQ_WQ_WQX-U7827-W,2021-10-13,10:44:00,MDT,MDEQ_WQ_WQX-M12WHTMR01,STORET-1065892038,,,,Perfluorodecanoic acid,Organic,2.3,ng/L,,Final,,Actual,,,,,,,,,,Collection Date: 10/12/2021 10:44:00 AM Project Name: PFAS 2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.1M-MDEQ-WQ,MDEQ_WQ_WQX,Determination of Selected Per- and Polyfluorinated Alkyl Substances in DW (LC/MS/MS) MODIFIED,,,,Energy Laboratories - Helena Lab,2021-10-22,0001-01-01 18:32:00,MDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MDEQ_WQ_WQX/activities/MDEQ_WQ_WQX-U7827-W/results/1065892038/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-14-DELA-1.3_20210414T1030:CEC-00126,2021-04-14,10:30:00,EDT,21NYDECA_WQX-6902,STORET-1060246003,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-04-21,0001-01-01 22:49:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-14-DELA-1.3_20210414T1030%3ACEC-00126/results/1060246003/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-05-CDEA-1.8_20210412T1245:CEC-00102,2021-04-12,12:45:00,EDT,21NYDECA_WQX-1282,STORET-1060245499,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-04-19,0001-01-01 19:43:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-05-CDEA-1.8_20210412T1245%3ACEC-00102/results/1060245499/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-04-GENS-3.8_20210825T0930:CEC-00201,2021-08-25,09:30:00,EDT,21NYDECA_WQX-976,STORET-1060247578,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-08-27,0001-01-01 19:20:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-04-GENS-3.8_20210825T0930%3ACEC-00201/results/1060247578/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-01-TONA-19.4_20210414T1130:CEC-00128,2021-04-14,11:30:00,EDT,21NYDECA_WQX-375,STORET-1060246045,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-04-21,0001-01-01 23:13:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-01-TONA-19.4_20210414T1130%3ACEC-00128/results/1060246045/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-04-GENS-2.6_20210414T1000:CEC-00123,2021-04-14,10:00:00,EDT,21NYDECA_WQX-974,STORET-1060245940,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-04-21,0001-01-01 22:32:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-04-GENS-2.6_20210414T1000%3ACEC-00123/results/1060245940/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
MDEQ_WQ_WQX,Montana DEQ WQPB,MDEQ_WQ_WQX-U7828-W,2021-10-13,10:44:00,MDT,MDEQ_WQ_WQX-M12WHTMR01,STORET-1065892071,,Not Detected,,Perfluorodecanoic acid,Organic,,,,Final,,Actual,,,,,,,,,,Collection Date: 10/12/2021 10:44:00 AM Project Name: PFAS 2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.1M-MDEQ-WQ,MDEQ_WQ_WQX,Determination of Selected Per- and Polyfluorinated Alkyl Substances in DW (LC/MS/MS) MODIFIED,,,,Energy Laboratories - Helena Lab,2021-10-22,0001-01-01 18:50:00,MDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MDEQ_WQ_WQX/activities/MDEQ_WQ_WQX-U7828-W/results/1065892071/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-11-UHUD-43.1_20210817T1330:CEC-00154,2021-08-17,13:30:00,EDT,21NYDECA_WQX-3192,STORET-1060246591,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-08-19,0001-01-01 21:51:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-11-UHUD-43.1_20210817T1330%3ACEC-00154/results/1060246591/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-BOQT-2.6_20210414T1000:CEC-00130,2021-04-14,10:00:00,EDT,21NYDECA_WQX-2676,STORET-1060246087,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-04-21,0001-01-01 00:11:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-BOQT-2.6_20210414T1000%3ACEC-00130/results/1060246087/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-06-SUSQ-31.4_20210818T1330:CEC-00145,2021-08-18,13:30:00,EDT,21NYDECA_WQX-1363,STORET-1060246402,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-08-20,0001-01-01 18:31:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-06-SUSQ-31.4_20210818T1330%3ACEC-00145/results/1060246402/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-09-LSAL-7.6_20210413T1200:CEC-00111,2021-04-13,12:00:00,EDT,21NYDECA_WQX-2202,STORET-1060245688,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-04-20,0001-01-01 22:57:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-09-LSAL-7.6_20210413T1200%3ACEC-00111/results/1060245688/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
MDEQ_WQ_WQX,Montana DEQ WQPB,MDEQ_WQ_WQX-U7670-W,2021-08-26,09:45:00,MDT,MDEQ_WQ_WQX-M09SPMDL01,STORET-1065891674,,Not Detected,,Perfluorodecanoic acid,Organic,,,,Final,,Actual,,,,,,,,,,Collection Date: 8/26/2021 9:45:00 AM Project Name: PFAS 2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.1M-MDEQ-WQ,MDEQ_WQ_WQX,Determination of Selected Per- and Polyfluorinated Alkyl Substances in DW (LC/MS/MS) MODIFIED,,,,Energy Laboratories - Helena Lab,2021-09-03,0001-01-01 18:55:00,MDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MDEQ_WQ_WQX/activities/MDEQ_WQ_WQX-U7670-W/results/1065891674/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
MDEQ_WQ_WQX,Montana DEQ WQPB,MDEQ_WQ_WQX-U7654-W,2021-08-17,15:27:00,MDT,MDEQ_WQ_WQX-M05BOZMC08,STORET-1065890862,,Not Detected,,Perfluorodecanoic acid,Organic,,,,Final,,Actual,,,,,,,,,,Collection Date: 8/17/2021 3:27:00 PM Project Name: PFAS-2021. Duplicate to U7653-W.,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.1M-MDEQ-WQ,MDEQ_WQ_WQX,Determination of Selected Per- and Polyfluorinated Alkyl Substances in DW (LC/MS/MS) MODIFIED,,,,Energy Laboratories - Helena Lab,2021-08-26,0001-01-01 17:35:00,MDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MDEQ_WQ_WQX/activities/MDEQ_WQ_WQX-U7654-W/results/1065890862/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-12-MOHK-1.5_20210818T1100:CEC-00155,2021-08-18,11:00:00,EDT,21NYDECA_WQX-3301,STORET-1060246612,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-08-20,0001-01-01 18:07:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-12-MOHK-1.5_20210818T1100%3ACEC-00155/results/1060246612/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-08-BLCK-8.0_20210817T1100:CEC-00150,2021-08-17,11:00:00,EDT,21NYDECA_WQX-1887,STORET-1060246507,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-08-19,0001-01-01 19:47:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-08-BLCK-8.0_20210817T1100%3ACEC-00150/results/1060246507/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-13-LHUD-130.6_20210412T1000:CEC-00104,2021-04-12,10:00:00,EDT,21NYDECA_WQX-3664,STORET-1060245541,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-04-19,0001-01-01 19:52:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-13-LHUD-130.6_20210412T1000%3ACEC-00104/results/1060245541/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-05-CHEM-5.4_20210413T0945:CEC-00110,2021-04-13,09:45:00,EDT,21NYDECA_WQX-1295,STORET-1060245667,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-04-20,0001-01-01 22:40:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-05-CHEM-5.4_20210413T0945%3ACEC-00110/results/1060245667/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-06-SUSQ-31.4_20210414T1100:CEC-00124,2021-04-14,11:00:00,EDT,21NYDECA_WQX-1363,STORET-1060245961,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-04-21,0001-01-01 01:17:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-06-SUSQ-31.4_20210414T1100%3ACEC-00124/results/1060245961/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
MDEQ_WQ_WQX,Montana DEQ WQPB,MDEQ_WQ_WQX-Y2312-W,2021-09-21,15:25:00,MDT,MDEQ_WQ_WQX-Y12ALKIC03,STORET-1065892687,,Not Detected,,Perfluorodecanoic acid,Organic,,,,Final,,Actual,,,,,,,,,,Collection Date: 9/21/2021 3:25:00 PM Project Name: PFAS 2021.,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.1M-MDEQ-WQ,MDEQ_WQ_WQX,Determination of Selected Per- and Polyfluorinated Alkyl Substances in DW (LC/MS/MS) MODIFIED,,,,Energy Laboratories - Helena Lab,2021-09-29,0001-01-01 21:05:00,MDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MDEQ_WQ_WQX/activities/MDEQ_WQ_WQX-Y2312-W/results/1065892687/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-07-KEUK-0.3_20210830T1200:CEC-00171,2021-08-30,12:00:00,EDT,21NYDECA_WQX-1772,STORET-1060246948,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-09-01,0001-01-01 22:08:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-07-KEUK-0.3_20210830T1200%3ACEC-00171/results/1060246948/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-BLND_Tb-2.0_20210421T0945:CEC-00181,2021-04-21,09:45:00,EDT,21NYDECA_WQX-8359,STORET-1060247158,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-05-04,0001-01-01 21:50:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-BLND_Tb-2.0_20210421T0945%3ACEC-00181/results/1060247158/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-09-GTCH-17.7_20210413T1000:CEC-00109,2021-04-13,10:00:00,EDT,21NYDECA_WQX-2323,STORET-1060245646,,Not Detected,,Perfluorodecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537M,USEPA,"MODIFIED, Determination of Selected Perfluorinated Alkyl Acids in Drinking Water by Solid Phase Extraction and Liquid Chromatography/Tandem Mass Spectrometry (LC/MS/MS)",,,,TALBURL,2021-04-16,0001-01-01 19:53:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-09-GTCH-17.7_20210413T1000%3ACEC-00109/results/1060245646/resdetectqntlmts,,,,,,STORET,PFDA,Perfluorodecanoic acid,national
