OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName,_congener_key,_variant_used,_source_query
AZDEQ_GW,AZDEQ_GW,AZDEQ_GW-AB64606.CHEM,2023-01-31,12:00:00,MST,AZDEQ_GW-55-902298_83160,STORET-1101153727,,Not Detected,,Perfluoroundecanoic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPA 533,AZDEQ_GW,EPA 533,,,,Eurofins Eaton Analytical LLC,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_GW/activities/AZDEQ_GW-AB64606.CHEM/results/1101153727/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
MDEQ_WQ_WQX,Montana DEQ WQPB,MDEQ_WQ_WQX-5270-W,2023-06-19,16:15:00,MDT,MDEQ_WQ_WQX-C04CKFKR30,STORET-1065889296,,Not Detected,,Perfluoroundecanoic acid,,,,,Final,,Actual,,,,,,,,,,Collection Date:06/19/2023 Project Name:PFAS-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,PACE-MN,2023-08-10,0001-01-01 00:51:00,MDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MDEQ_WQ_WQX/activities/MDEQ_WQ_WQX-5270-W/results/1065889296/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-06-TROW-3.7_20230823T1015:CEC-00363,2023-08-23,14:15:00,EDT,21NYDECA_WQX-23922,STORET-1060251818,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-09-15,0001-01-01 09:56:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-06-TROW-3.7_20230823T1015%3ACEC-00363/results/1060251818/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
MDEQ_WQ_WQX,Montana DEQ WQPB,MDEQ_WQ_WQX-5248-W,2023-06-02,15:05:00,MDT,MDEQ_WQ_WQX-Y12YELSR05,STORET-1065888800,,Not Detected,,Perfluoroundecanoic acid,,,,,Final,,Actual,,,,,,,,,,Collection Date:06/02/2023 Project Name:PFAS-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,PACE-MN,2023-08-09,0001-01-01 23:33:00,MDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MDEQ_WQ_WQX/activities/MDEQ_WQ_WQX-5248-W/results/1065888800/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Lake Hopatcong:20230503AQUEOUSSA,2023-05-03,,,NJDEP_DSREH-Lake Hopatcong,STORET-1102013559,,,,Perfluoroundecanoic acid,,Not Detected,ng/L,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,,,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-0602MAS5678_DH_20230831T112500:CEC-00434,2023-08-31,11:25:00,EDT,21NYDECA_WQX-4720,STORET-1060252966,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-09-21,0001-01-01 18:57:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-0602MAS5678_DH_20230831T112500%3ACEC-00434/results/1060252966/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1005NOR0340_DH_20230920T124500:CEC-00452,2023-09-20,12:45:00,EDT,21NYDECA_WQX-17370,STORET-1060253247,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-10-12,0001-01-01 23:32:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1005NOR0340_DH_20230920T124500%3ACEC-00452/results/1060253247/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
AZDEQ_GW,AZDEQ_GW,AZDEQ_GW-AB62637.CHEM,2023-10-10,10:30:00,MST,AZDEQ_GW-55-616750_45840,STORET-1101152112,,Not Detected,,Perfluoroundecanoic acid,Total,,,,Final,,Actual,,,,,,,,,,| QA FLAGS: T3.,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPA 1633,AZDEQ_GW,EPA 1633,,,,Eurofins TestAmerica - Sacramento,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_GW/activities/AZDEQ_GW-AB62637.CHEM/results/1101152112/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Salem River:20230426AQUEOUSSA,2023-04-26,,,NJDEP_DSREH-Salem River,STORET-1102012880,,,,Perfluoroundecanoic acid,,0.573,ng/L,J,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,,,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Union Lake:20230421AQUEOUSSA,2023-04-21,,,NJDEP_DSREH-Union Lake,STORET-1102012807,,,,Perfluoroundecanoic acid,,Not Detected,ng/L,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,,,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
MDEQ_WQ_WQX,Montana DEQ WQPB,MDEQ_WQ_WQX-5278-W,2023-09-26,14:05:00,MDT,MDEQ_WQ_WQX-M05EGALR05,STORET-1065889900,,Not Detected,,Perfluoroundecanoic acid,,,,H,Final,,Actual,,,,,,,,,,Collection Date:09/26/2023 Project Name:PFAS-2023 [H3] Sample was received or analysis requested beyond the recognized method holding time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,PACE-MN,2023-12-05,0001-01-01 03:21:00,MDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MDEQ_WQ_WQX/activities/MDEQ_WQ_WQX-5278-W/results/1065889900/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-BOQT-11.9_20230726T1230:CEC-00348,2023-07-26,16:30:00,EDT,21NYDECA_WQX-23926,STORET-1060251548,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-08-10,0001-01-01 01:00:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-BOQT-11.9_20230726T1230%3ACEC-00348/results/1060251548/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-06-WHAR-26.1_20230822T1145:CEC-00356,2023-08-22,15:45:00,EDT,21NYDECA_WQX-23924,STORET-1060251686,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-09-15,0001-01-01 07:45:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-06-WHAR-26.1_20230822T1145%3ACEC-00356/results/1060251686/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-TROK-7.5_20230727T1000:CEC-00343,2023-07-27,14:00:00,EDT,21NYDECA_WQX-23952,STORET-1060251497,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-08-10,0001-01-01 00:36:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-TROK-7.5_20230727T1000%3ACEC-00343/results/1060251497/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-0603CAY0008_DH_20230719T151200:CEC-00319,2023-07-19,15:12:00,EDT,21NYDECA_WQX-5050,STORET-1060251047,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-08-09,0001-01-01 18:21:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-0603CAY0008_DH_20230719T151200%3ACEC-00319/results/1060251047/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-0601UWBXX1_DH_20230829T120500:CEC-00387,2023-08-29,12:05:00,EDT,21NYDECA_WQX-6631,STORET-1060252192,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-09-15,0001-01-01 15:24:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-0601UWBXX1_DH_20230829T120500%3ACEC-00387/results/1060252192/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-PENA-1.1_20230927T0900:CEC-00487,2023-09-27,13:00:00,EDT,21NYDECA_WQX-8799,STORET-1060253796,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-10-19,0001-01-01 02:50:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-PENA-1.1_20230927T0900%3ACEC-00487/results/1060253796/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
MDEQ_WQ_WQX,Montana DEQ WQPB,MDEQ_WQ_WQX-5274-W,2023-07-26,14:35:00,MDT,MDEQ_WQ_WQX-M31FTPKL30,STORET-1065889600,,Not Detected,,Perfluoroundecanoic acid,,,,,Final,,Actual,,,,,,,,,,Collection Date:07/26/2023 Project Name:PFAS-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,PACE-MN,2023-10-13,0001-01-01 21:27:00,MDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MDEQ_WQ_WQX/activities/MDEQ_WQ_WQX-5274-W/results/1065889600/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1003MCK0088_DH_20230627T122600:CEC-00290,2023-06-27,12:26:00,EDT,21NYDECA_WQX-10295,STORET-1060250632,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-07-14,0001-01-01 00:38:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1003MCK0088_DH_20230627T122600%3ACEC-00290/results/1060250632/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
MDEQ_WQ_WQX,Montana DEQ WQPB,MDEQ_WQ_WQX-5269-W,2023-06-19,15:03:00,MDT,MDEQ_WQ_WQX-C04CKFKR30,STORET-1065889256,,Not Detected,,Perfluoroundecanoic acid,,,,,Final,,Actual,,,,,,,,,,Collection Date:06/19/2023 Project Name:PFAS-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,PACE-MN,2023-08-11,0001-01-01 00:11:00,MDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MDEQ_WQ_WQX/activities/MDEQ_WQ_WQX-5269-W/results/1065889256/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-CARM-9.0_20230927T0800:CEC-00490,2023-09-27,12:00:00,EDT,21NYDECA_WQX-8498,STORET-1060253882,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-11-02,0001-01-01 17:09:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-CARM-9.0_20230927T0800%3ACEC-00490/results/1060253882/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Mirror Lake:20230412AQUEOUSSA,2023-04-12,,,NJDEP_DSREH-Mirror Lake,STORET-1102012123,,,,Perfluoroundecanoic acid,,Not Detected,ng/L,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,,,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
MDEQ_WQ_WQX,Montana DEQ WQPB,MDEQ_WQ_WQX-5247-W,2023-05-16,10:21:00,MDT,MDEQ_WQ_WQX-C11FLATR03,STORET-1065888575,,Not Detected,,Perfluoroundecanoic acid,,,,,Final,,Actual,,,,,,,,,,Collection Date:05/16/2023 Project Name:PFAS-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,PACE-MN,2023-08-09,0001-01-01 22:14:00,MDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MDEQ_WQ_WQX/activities/MDEQ_WQ_WQX-5247-W/results/1065888575/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1701BEL0637_DH_20230614T150000:CEC-00310,2023-06-14,15:00:00,EDT,21NYDECA_WQX-18825,STORET-1060250909,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-07-06,0001-01-01 00:57:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1701BEL0637_DH_20230614T150000%3ACEC-00310/results/1060250909/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-06-TOGH_E_T3-5.3_20230823T1330:CEC-00378,2023-08-23,17:30:00,EDT,21NYDECA_WQX-23921,STORET-1060252014,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-09-15,0001-01-01 13:13:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-06-TOGH_E_T3-5.3_20230823T1330%3ACEC-00378/results/1060252014/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Atsion Lake:20230221AQUEOUSSA,2023-02-21,,,NJDEP_DSREH-Atsion Lake,STORET-1102009578,,,,Perfluoroundecanoic acid,,Not Detected,ng/L,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,,,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-10-DERB-2.7_20230725T1400:CEC-00339,2023-07-25,18:00:00,EDT,21NYDECA_WQX-23931,STORET-1060251405,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-08-09,0001-01-01 20:42:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-10-DERB-2.7_20230725T1400%3ACEC-00339/results/1060251405/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
AZDEQ_GW,AZDEQ_GW,AZDEQ_GW-AB62636.CHEM,2023-10-17,12:45:00,MST,AZDEQ_GW-55-613038_14195,STORET-1101152073,,Not Detected,,Perfluoroundecanoic acid,Total,,,,Final,,Actual,,,,,,,,,,| QA FLAGS: T3.,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPA 1633,AZDEQ_GW,EPA 1633,,,,Eurofins TestAmerica - Sacramento,,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_GW/activities/AZDEQ_GW-AB62636.CHEM/results/1101152073/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Round Valley Reservoir:20230504AQUEOUSSA,2023-05-04,,,NJDEP_DSREH-Round Valley Reservoir,STORET-1102014068,,,,Perfluoroundecanoic acid,,Not Detected,ng/L,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,,,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
MDEQ_WQ_WQX,Montana DEQ WQPB,MDEQ_WQ_WQX-5279-W,2023-09-27,09:25:00,MDT,MDEQ_WQ_WQX-M05EGALR05,STORET-1065889940,,Not Detected,,Perfluoroundecanoic acid,,,,H,Final,,Actual,,,,,,,,,,Collection Date:09/27/2023 Project Name:PFAS-2023 [H3] Sample was received or analysis requested beyond the recognized method holding time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,PACE-MN,2023-12-05,0001-01-01 03:37:00,MDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/MDEQ_WQ_WQX/activities/MDEQ_WQ_WQX-5279-W/results/1065889940/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Batsto River/Lake:20230217AQUEOUSSA,2023-02-17,,,NJDEP_DSREH-Batsto River/Lake,STORET-1102009329,,,,Perfluoroundecanoic acid,,Not Detected,ng/L,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,,,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-17-BRNX-12.3_20230926T1115:CEC-00473,2023-09-26,15:15:00,EDT,21NYDECA_WQX-8363,STORET-1060253606,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-10-20,0001-01-01 01:16:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-17-BRNX-12.3_20230926T1115%3ACEC-00473/results/1060253606/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-1004DAV0210C_DH_20230628T072300:CEC-00304,2023-06-28,07:23:00,EDT,21NYDECA_WQX-16613,STORET-1060250818,,Not Detected,,Perfluoroundecanoic acid,Total,,,U,Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,USEPA,"Analysis of Per- and Polyfluoroalkyl Substances (PFAS) in Aqueous, Solid, Biosolids, and Tissue Samples by LC-MS/MS",,,,CASKEL,2023-07-27,0001-01-01 22:13:00,EDT,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21NYDECA_WQX/activities/21NYDECA_WQX-1004DAV0210C_DH_20230628T072300%3ACEC-00304/results/1060250818/resdetectqntlmts,,,,,,STORET,PFUnDA,Perfluoroundecanoic acid,national
